02:24:19,301 main INFO Loading fonts.
02:24:19,302 main INFO Loading sound files.
02:24:19,358 main INFO Loading textures.
02:24:19,378 main INFO Creating UI.
02:24:19,379 main DEBUG Showing main menu.
02:24:19,379 main DEBUG Clearing old menu screen.
02:24:19,379 main DEBUG No main menu to clear
02:24:21,470 main DEBUG Playing sound 'click'
02:24:22,714 main DEBUG Playing sound 'click'
02:24:22,870 main INFO Starting a new game.
02:24:22,871 main DEBUG Load screen.
02:24:22,879 main DEBUG Removing old particle system.
02:24:22,879 main DEBUG 'GameWindow' object has no attribute 'flame_emitter_group'
02:24:22,980 main DEBUG Removing obstacles from game grid.
02:24:23,158 main DEBUG generating new grid
02:24:23,162 main DEBUG removed 129 grid points for towers
02:24:23,162 main DEBUG removed 127 grid points for no walk
02:24:23,255 main DEBUG Pathfinding successful!
02:24:23,255 main DEBUG Steps: 23
02:24:26,577 main DEBUG Towers: 1
02:24:26,578 main DEBUG generating new grid
02:24:26,581 main DEBUG removed 130 grid points for towers
02:24:26,581 main DEBUG removed 127 grid points for no walk
02:24:26,667 main DEBUG Pathfinding successful!
02:24:26,667 main DEBUG Steps: 24
02:24:26,667 main DEBUG New path for grid: True
02:25:31,187 main DEBUG Spawning mob ID2674: 900.0hp, 1.0spd
02:25:31,187 main DEBUG Spawning mob ID2675: 2000.0hp, 0.5spd
02:25:31,223 main DEBUG Reached pos (0, 18), new target is (0, 18)
02:25:31,257 main DEBUG Reached pos (0, 18), new target is (0, 19)
02:25:31,303 main DEBUG Reached pos (0, 17), new target is (0, 17)
02:25:31,303 main DEBUG Reached pos (1, 17), new target is (1, 17)
02:25:31,304 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:31,336 main DEBUG Reached pos (0, 17), new target is (0, 18)
02:25:31,337 main DEBUG Reached pos (1, 17), new target is (0, 17)
02:25:31,337 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:31,338 main DEBUG Reached pos (2, 15), new target is (2, 15)
02:25:31,369 main DEBUG Playing sound 'bang1'
02:25:31,370 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:31,371 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:31,403 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:31,438 main DEBUG Spawning mob ID2676: 14.0hp, 1.0spd
02:25:31,439 main DEBUG Spawning mob ID2677: 35.0hp, 0.9spd
02:25:31,440 main DEBUG Spawning mob ID2678: 180.0hp, 0.6spd
02:25:31,440 main DEBUG Spawning mob ID2679: 80.0hp, 1.8spd
02:25:31,441 main DEBUG Spawning mob ID2680: 300.0hp, 0.9spd
02:25:31,441 main DEBUG Spawning mob ID2681: 300.0hp, 1.25spd
02:25:31,441 main DEBUG Spawning mob ID2682: 400.0hp, 1.0spd
02:25:31,441 main DEBUG Spawning mob ID2683: 120.0hp, 0.9spd
02:25:31,442 main DEBUG Spawning mob ID2684: 900.0hp, 0.5spd
02:25:31,442 main DEBUG Spawning mob ID2685: 800.0hp, 0.8spd
02:25:31,442 main DEBUG Spawning mob ID2686: 900.0hp, 1.0spd
02:25:31,443 main DEBUG Spawning mob ID2687: 2000.0hp, 0.5spd
02:25:31,485 main DEBUG Playing sound 'bang1'
02:25:31,518 main DEBUG Playing sound 'bang1'
02:25:31,520 main DEBUG Playing sound 'bang1'
02:25:31,552 main DEBUG Reached pos (6, 12), new target is (7, 11)
02:25:31,587 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:31,636 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:31,636 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:31,669 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:31,695 main DEBUG Spawning mob ID2688: 14.0hp, 1.0spd
02:25:31,695 main DEBUG Spawning mob ID2689: 35.0hp, 0.9spd
02:25:31,695 main DEBUG Spawning mob ID2690: 180.0hp, 0.6spd
02:25:31,696 main DEBUG Spawning mob ID2691: 80.0hp, 1.8spd
02:25:31,696 main DEBUG Spawning mob ID2692: 300.0hp, 0.9spd
02:25:31,696 main DEBUG Spawning mob ID2693: 300.0hp, 1.25spd
02:25:31,696 main DEBUG Spawning mob ID2694: 400.0hp, 1.0spd
02:25:31,697 main DEBUG Spawning mob ID2695: 120.0hp, 0.9spd
02:25:31,697 main DEBUG Spawning mob ID2696: 900.0hp, 0.5spd
02:25:31,697 main DEBUG Spawning mob ID2697: 800.0hp, 0.8spd
02:25:31,698 main DEBUG Spawning mob ID2698: 900.0hp, 1.0spd
02:25:31,698 main DEBUG Spawning mob ID2699: 2000.0hp, 0.5spd
02:25:31,752 main DEBUG Reached pos (2, 17), new target is (2, 17)
02:25:31,785 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:31,787 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:31,819 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:31,852 main DEBUG Playing sound 'bang1'
02:25:31,885 main DEBUG Reached pos (0, 19), new target is (0, 20)
02:25:31,886 main DEBUG Reached pos (6, 12), new target is (7, 11)
02:25:31,886 main DEBUG Reached pos (2, 15), new target is (2, 15)
02:25:31,887 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:31,918 main DEBUG Playing sound 'bang1'
02:25:31,921 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:31,922 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:31,953 main DEBUG Spawning mob ID2700: 14.0hp, 1.0spd
02:25:31,954 main DEBUG Spawning mob ID2701: 35.0hp, 0.9spd
02:25:31,955 main DEBUG Spawning mob ID2702: 180.0hp, 0.6spd
02:25:31,955 main DEBUG Spawning mob ID2703: 80.0hp, 1.8spd
02:25:31,956 main DEBUG Spawning mob ID2704: 300.0hp, 0.9spd
02:25:31,956 main DEBUG Spawning mob ID2705: 300.0hp, 1.25spd
02:25:31,956 main DEBUG Spawning mob ID2706: 400.0hp, 1.0spd
02:25:31,956 main DEBUG Spawning mob ID2707: 120.0hp, 0.9spd
02:25:31,957 main DEBUG Spawning mob ID2708: 900.0hp, 0.5spd
02:25:31,957 main DEBUG Spawning mob ID2709: 800.0hp, 0.8spd
02:25:31,957 main DEBUG Spawning mob ID2710: 900.0hp, 1.0spd
02:25:31,958 main DEBUG Spawning mob ID2711: 2000.0hp, 0.5spd
02:25:32,1 main DEBUG Reached pos (2, 15), new target is (2, 15)
02:25:32,34 main DEBUG Reached pos (0, 19), new target is (0, 20)
02:25:32,34 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:32,34 main DEBUG Reached pos (0, 18), new target is (0, 19)
02:25:32,35 main DEBUG Reached pos (2, 17), new target is (2, 17)
02:25:32,35 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:32,67 main DEBUG Playing sound 'bang1'
02:25:32,68 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:32,69 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:32,69 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:32,117 main DEBUG Reached pos (2, 17), new target is (2, 17)
02:25:32,118 main DEBUG Reached pos (2, 15), new target is (2, 15)
02:25:32,119 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:32,167 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:32,168 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:32,201 main DEBUG Reached pos (0, 19), new target is (0, 20)
02:25:32,202 main DEBUG Reached pos (2, 15), new target is (2, 15)
02:25:32,202 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:32,229 main DEBUG Spawning mob ID2712: 14.0hp, 1.0spd
02:25:32,229 main DEBUG Spawning mob ID2713: 35.0hp, 0.9spd
02:25:32,229 main DEBUG Spawning mob ID2714: 180.0hp, 0.6spd
02:25:32,230 main DEBUG Spawning mob ID2715: 80.0hp, 1.8spd
02:25:32,231 main DEBUG Spawning mob ID2716: 300.0hp, 0.9spd
02:25:32,231 main DEBUG Spawning mob ID2717: 300.0hp, 1.25spd
02:25:32,231 main DEBUG Spawning mob ID2718: 400.0hp, 1.0spd
02:25:32,231 main DEBUG Spawning mob ID2719: 120.0hp, 0.9spd
02:25:32,232 main DEBUG Spawning mob ID2720: 900.0hp, 0.5spd
02:25:32,233 main DEBUG Spawning mob ID2721: 800.0hp, 0.8spd
02:25:32,233 main DEBUG Spawning mob ID2722: 900.0hp, 1.0spd
02:25:32,234 main DEBUG Spawning mob ID2723: 2000.0hp, 0.5spd
02:25:32,238 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:32,238 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:32,269 main DEBUG Reached pos (0, 18), new target is (0, 19)
02:25:32,317 main DEBUG Reached pos (2, 17), new target is (2, 17)
02:25:32,366 main DEBUG Reached pos (0, 17), new target is (0, 18)
02:25:32,366 main DEBUG Reached pos (6, 12), new target is (7, 11)
02:25:32,367 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:32,434 main DEBUG Reached pos (2, 15), new target is (2, 15)
02:25:32,458 main DEBUG Spawning mob ID2724: 14.0hp, 1.0spd
02:25:32,459 main DEBUG Spawning mob ID2725: 35.0hp, 0.9spd
02:25:32,459 main DEBUG Spawning mob ID2726: 180.0hp, 0.6spd
02:25:32,460 main DEBUG Spawning mob ID2727: 80.0hp, 1.8spd
02:25:32,460 main DEBUG Spawning mob ID2728: 300.0hp, 0.9spd
02:25:32,460 main DEBUG Spawning mob ID2729: 300.0hp, 1.25spd
02:25:32,460 main DEBUG Spawning mob ID2730: 400.0hp, 1.0spd
02:25:32,460 main DEBUG Spawning mob ID2731: 120.0hp, 0.9spd
02:25:32,461 main DEBUG Spawning mob ID2732: 900.0hp, 0.5spd
02:25:32,461 main DEBUG Spawning mob ID2733: 800.0hp, 0.8spd
02:25:32,462 main DEBUG Spawning mob ID2734: 900.0hp, 1.0spd
02:25:32,462 main DEBUG Spawning mob ID2735: 2000.0hp, 0.5spd
02:25:32,483 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:32,517 main DEBUG Reached pos (2, 16), new target is (2, 16)
02:25:32,549 main DEBUG Playing sound 'bang1'
02:25:32,550 main DEBUG Reached pos (0, 17), new target is (0, 18)
02:25:32,551 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:32,552 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:32,599 main DEBUG Playing sound 'bang1'
02:25:32,649 main DEBUG Reached pos (6, 12), new target is (7, 11)
02:25:32,683 main DEBUG Reached pos (2, 15), new target is (2, 15)
02:25:32,717 main DEBUG Spawning mob ID2736: 14.0hp, 1.0spd
02:25:32,718 main DEBUG Spawning mob ID2737: 35.0hp, 0.9spd
02:25:32,719 main DEBUG Spawning mob ID2738: 180.0hp, 0.6spd
02:25:32,719 main DEBUG Spawning mob ID2739: 80.0hp, 1.8spd
02:25:32,720 main DEBUG Spawning mob ID2740: 300.0hp, 0.9spd
02:25:32,720 main DEBUG Spawning mob ID2741: 300.0hp, 1.25spd
02:25:32,720 main DEBUG Spawning mob ID2742: 400.0hp, 1.0spd
02:25:32,721 main DEBUG Spawning mob ID2743: 120.0hp, 0.9spd
02:25:32,721 main DEBUG Spawning mob ID2744: 900.0hp, 0.5spd
02:25:32,722 main DEBUG Spawning mob ID2745: 800.0hp, 0.8spd
02:25:32,722 main DEBUG Spawning mob ID2746: 900.0hp, 1.0spd
02:25:32,722 main DEBUG Spawning mob ID2747: 2000.0hp, 0.5spd
02:25:32,732 main DEBUG Reached pos (2, 16), new target is (2, 17)
02:25:32,733 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:32,765 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:32,798 main DEBUG Playing sound 'bang1'
02:25:32,865 main DEBUG Reached pos (0, 20), new target is (1, 20)
02:25:32,914 main DEBUG Playing sound 'bang1'
02:25:32,916 main DEBUG Reached pos (6, 12), new target is (7, 11)
02:25:32,917 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:32,948 main DEBUG Playing sound 'bang1'
02:25:32,949 main DEBUG Playing sound 'bang1'
02:25:32,951 main DEBUG Reached pos (1, 17), new target is (0, 17)
02:25:32,973 main DEBUG Spawning mob ID2748: 14.0hp, 1.0spd
02:25:32,974 main DEBUG Spawning mob ID2749: 35.0hp, 0.9spd
02:25:32,974 main DEBUG Spawning mob ID2750: 180.0hp, 0.6spd
02:25:32,974 main DEBUG Spawning mob ID2751: 80.0hp, 1.8spd
02:25:32,975 main DEBUG Spawning mob ID2752: 300.0hp, 0.9spd
02:25:32,975 main DEBUG Spawning mob ID2753: 300.0hp, 1.25spd
02:25:32,975 main DEBUG Spawning mob ID2754: 400.0hp, 1.0spd
02:25:32,975 main DEBUG Spawning mob ID2755: 120.0hp, 0.9spd
02:25:32,976 main DEBUG Spawning mob ID2756: 900.0hp, 0.5spd
02:25:32,976 main DEBUG Spawning mob ID2757: 800.0hp, 0.8spd
02:25:32,976 main DEBUG Spawning mob ID2758: 900.0hp, 1.0spd
02:25:32,977 main DEBUG Spawning mob ID2759: 2000.0hp, 0.5spd
02:25:32,998 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:33,64 main DEBUG Reached pos (0, 20), new target is (1, 20)
02:25:33,65 main DEBUG Reached pos (0, 19), new target is (0, 20)
02:25:33,66 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:33,221 main INFO AI current gold: 23
02:25:33,224 main DEBUG Spawning mob ID2760: 14.0hp, 1.0spd
02:25:33,224 main DEBUG Spawning mob ID2761: 35.0hp, 0.9spd
02:25:33,224 main DEBUG Spawning mob ID2762: 180.0hp, 0.6spd
02:25:33,225 main DEBUG Spawning mob ID2763: 80.0hp, 1.8spd
02:25:33,225 main DEBUG Spawning mob ID2764: 300.0hp, 0.9spd
02:25:33,225 main DEBUG Spawning mob ID2765: 300.0hp, 1.25spd
02:25:33,226 main DEBUG Spawning mob ID2766: 400.0hp, 1.0spd
02:25:33,226 main DEBUG Spawning mob ID2767: 120.0hp, 0.9spd
02:25:33,226 main DEBUG Spawning mob ID2768: 900.0hp, 0.5spd
02:25:33,227 main DEBUG Spawning mob ID2769: 800.0hp, 0.8spd
02:25:33,227 main DEBUG Spawning mob ID2770: 900.0hp, 1.0spd
02:25:33,227 main DEBUG Spawning mob ID2771: 2000.0hp, 0.5spd
02:25:33,247 main DEBUG Reached pos (0, 20), new target is (1, 20)
02:25:33,280 main DEBUG Reached pos (1, 17), new target is (0, 17)
02:25:33,313 main DEBUG Playing sound 'bang1'
02:25:33,315 main DEBUG Reached pos (0, 19), new target is (0, 20)
02:25:33,316 main DEBUG Reached pos (2, 17), new target is (1, 17)
02:25:33,380 main DEBUG Playing sound 'bang1'
02:25:33,403 main DEBUG Towers: 12
02:25:33,404 main DEBUG generating new grid
02:25:33,408 main DEBUG removed 141 grid points for towers
02:25:33,408 main DEBUG removed 127 grid points for no walk
02:25:33,493 main DEBUG Pathfinding successful!
02:25:33,494 main DEBUG Steps: 45
02:25:33,494 main DEBUG New path for grid: True
02:25:33,494 main DEBUG Tower placed at [1,20]
02:25:33,494 main DEBUG Calculating paths for pf_queue.
02:25:33,494 main DEBUG Length of queue: 26.
02:25:33,494 main DEBUG Updating target for mob 1974
02:25:33,494 main DEBUG currentpoint: (0, 17)
02:25:33,494 main DEBUG target_pos: (0, 18)
02:25:33,494 main DEBUG point: 8
02:25:33,494 main DEBUG Shared path with nearby mob.
02:25:33,495 main DEBUG Need to recalculate mob route.
02:25:33,495 main DEBUG Need to recalculate mob route.
02:25:33,495 main DEBUG Need to recalculate mob route.
02:25:33,508 main DEBUG Spawning mob ID2772: 14.0hp, 1.0spd
02:25:33,509 main DEBUG Spawning mob ID2773: 35.0hp, 0.9spd
02:25:33,509 main DEBUG Spawning mob ID2774: 180.0hp, 0.6spd
02:25:33,509 main DEBUG Spawning mob ID2775: 80.0hp, 1.8spd
02:25:33,510 main DEBUG Spawning mob ID2776: 300.0hp, 0.9spd
02:25:33,510 main DEBUG Spawning mob ID2777: 300.0hp, 1.25spd
02:25:33,510 main DEBUG Spawning mob ID2778: 400.0hp, 1.0spd
02:25:33,510 main DEBUG Spawning mob ID2779: 120.0hp, 0.9spd
02:25:33,511 main DEBUG Spawning mob ID2780: 900.0hp, 0.5spd
02:25:33,511 main DEBUG Spawning mob ID2781: 800.0hp, 0.8spd
02:25:33,511 main DEBUG Spawning mob ID2782: 900.0hp, 1.0spd
02:25:33,512 main DEBUG Spawning mob ID2783: 2000.0hp, 0.5spd
02:25:33,523 main DEBUG Calculating paths for pf_queue.
02:25:33,523 main DEBUG Length of queue: 27.
02:25:33,524 main DEBUG Updating target for mob 1982
02:25:33,524 main DEBUG currentpoint: (2, 16)
02:25:33,524 main DEBUG target_pos: (2, 17)
02:25:33,524 main DEBUG point: 5
02:25:33,524 main DEBUG Shared path with nearby mob.
02:25:33,524 main DEBUG Shared path with nearby mob.
02:25:33,524 main DEBUG Shared path with nearby mob.
02:25:33,528 main DEBUG Playing sound 'bang1'
02:25:33,529 main DEBUG Reached pos (7, 11), new target is (8, 10)
02:25:33,530 main DEBUG Calculating paths for pf_queue.
02:25:33,531 main DEBUG Length of queue: 23.
02:25:33,531 main DEBUG Updating target for mob 2009
02:25:33,531 main DEBUG currentpoint: (0, 19)
02:25:33,531 main DEBUG target_pos: (0, 20)
02:25:33,531 main DEBUG point: 10
02:25:33,531 main DEBUG Shared path with nearby mob.
02:25:33,556 main DEBUG Calculating paths for pf_queue.
02:25:33,556 main DEBUG Length of queue: 21.
02:25:33,556 main DEBUG Updating target for mob 2125
02:25:33,557 main DEBUG currentpoint: (2, 17)
02:25:33,557 main DEBUG target_pos: (1, 17)
02:25:33,557 main DEBUG point: 6
02:25:33,557 main DEBUG Shared path with nearby mob.
02:25:33,557 main DEBUG Shared path with nearby mob.
02:25:33,557 main DEBUG Shared path with nearby mob.
02:25:33,557 main DEBUG Shared path with nearby mob.
02:25:33,557 main DEBUG Shared path with nearby mob.
02:25:33,577 main DEBUG Calculating paths for pf_queue.
02:25:33,578 main DEBUG Length of queue: 15.
02:25:33,578 main DEBUG Updating target for mob 2154
02:25:33,578 main DEBUG currentpoint: (1, 17)
02:25:33,578 main DEBUG target_pos: (0, 17)
02:25:33,578 main DEBUG point: 7
02:25:33,579 main DEBUG Shared path with nearby mob.
02:25:33,622 main DEBUG Calculating paths for pf_queue.
02:25:33,623 main DEBUG Length of queue: 13.
02:25:33,623 main DEBUG Updating target for mob 2174
02:25:33,623 main DEBUG currentpoint: (2, 14)
02:25:33,623 main DEBUG target_pos: (2, 16)
02:25:33,623 main DEBUG point: 3
02:25:33,624 main DEBUG Playing sound 'bang1'
02:25:33,655 main DEBUG Calculating paths for pf_queue.
02:25:33,655 main DEBUG Length of queue: 12.
02:25:33,655 main DEBUG Updating target for mob 2222
02:25:33,655 main DEBUG currentpoint: (2, 15)
02:25:33,655 main DEBUG target_pos: (2, 16)
02:25:33,655 main DEBUG point: 4
02:25:33,655 main DEBUG Shared path with nearby mob.
02:25:33,656 main DEBUG Shared path with nearby mob.
02:25:33,656 main DEBUG Shared path with nearby mob.
02:25:33,656 main DEBUG Shared path with nearby mob.
02:25:33,705 main DEBUG Calculating paths for pf_queue.
02:25:33,705 main DEBUG Length of queue: 7.
02:25:33,705 main DEBUG Updating target for mob 2250
02:25:33,705 main DEBUG currentpoint: (2, 17)
02:25:33,705 main DEBUG target_pos: (1, 17)
02:25:33,705 main DEBUG point: 6
02:25:33,705 main DEBUG Shared path with nearby mob.
02:25:33,705 main DEBUG Calculating paths for pf_queue.
02:25:33,706 main DEBUG Length of queue: 5.
02:25:33,706 main DEBUG Updating target for mob 2354
02:25:33,706 main DEBUG currentpoint: (2, 15)
02:25:33,706 main DEBUG target_pos: (2, 16)
02:25:33,706 main DEBUG point: 4
02:25:33,738 main DEBUG Calculating paths for pf_queue.
02:25:33,738 main DEBUG Length of queue: 4.
02:25:33,738 main DEBUG Updating target for mob 2449
02:25:33,738 main DEBUG currentpoint: (2, 16)
02:25:33,738 main DEBUG target_pos: (2, 17)
02:25:33,738 main DEBUG point: 5
02:25:33,790 main DEBUG Spawning mob ID2784: 14.0hp, 1.0spd
02:25:33,790 main DEBUG Spawning mob ID2785: 35.0hp, 0.9spd
02:25:33,790 main DEBUG Spawning mob ID2786: 180.0hp, 0.6spd
02:25:33,790 main DEBUG Spawning mob ID2787: 80.0hp, 1.8spd
02:25:33,791 main DEBUG Spawning mob ID2788: 300.0hp, 0.9spd
02:25:33,791 main DEBUG Spawning mob ID2789: 300.0hp, 1.25spd
02:25:33,791 main DEBUG Spawning mob ID2790: 400.0hp, 1.0spd
02:25:33,791 main DEBUG Spawning mob ID2791: 120.0hp, 0.9spd
02:25:33,792 main DEBUG Spawning mob ID2792: 900.0hp, 0.5spd
02:25:33,792 main DEBUG Spawning mob ID2793: 800.0hp, 0.8spd
02:25:33,793 main DEBUG Spawning mob ID2794: 900.0hp, 1.0spd
02:25:33,793 main DEBUG Spawning mob ID2795: 2000.0hp, 0.5spd
02:25:33,793 main DEBUG Calculating paths for pf_queue.
02:25:33,793 main DEBUG Length of queue: 3.
02:25:33,793 main DEBUG Updating target for mob 1913
02:25:33,793 main DEBUG currentpoint: (0, 20)
02:25:33,793 main DEBUG target_pos: (1, 20)
02:25:33,794 main DEBUG point: 11
02:25:33,794 main DEBUG Mob 1913 had to generate new path.
02:25:33,878 main DEBUG Pathfinding successful!
02:25:33,878 main DEBUG Steps: 35
02:25:33,878 main DEBUG Shared path with nearby mob.
02:25:33,879 main DEBUG Calculating paths for pf_queue.
02:25:33,879 main DEBUG Length of queue: 1.
02:25:33,879 main DEBUG Updating target for mob 1997
02:25:33,879 main DEBUG currentpoint: (0, 20)
02:25:33,879 main DEBUG target_pos: (1, 20)
02:25:33,879 main DEBUG point: 11
02:25:33,879 main DEBUG Mob 1997 had to generate new path.
02:25:33,956 main DEBUG Pathfinding successful!
02:25:33,956 main DEBUG Steps: 35
02:25:34,13 main DEBUG Spawning mob ID2796: 14.0hp, 1.0spd
02:25:34,14 main DEBUG Spawning mob ID2797: 35.0hp, 0.9spd
02:25:34,14 main DEBUG Spawning mob ID2798: 180.0hp, 0.6spd
02:25:34,15 main DEBUG Spawning mob ID2799: 80.0hp, 1.8spd
02:25:34,16 main DEBUG Spawning mob ID2800: 300.0hp, 0.9spd
02:25:34,16 main DEBUG Spawning mob ID2801: 300.0hp, 1.25spd
02:25:34,17 main DEBUG Spawning mob ID2802: 400.0hp, 1.0spd
02:25:34,17 main DEBUG Spawning mob ID2803: 120.0hp, 0.9spd
02:25:34,17 main DEBUG Spawning mob ID2804: 900.0hp, 0.5spd
02:25:34,18 main DEBUG Spawning mob ID2805: 800.0hp, 0.8spd
02:25:34,18 main DEBUG Spawning mob ID2806: 900.0hp, 1.0spd
02:25:34,18 main DEBUG Spawning mob ID2807: 2000.0hp, 0.5spd
02:25:34,20 main DEBUG Reached pos (7, 11), new target is (8, 10)
02:25:34,237 main DEBUG Playing sound 'bang1'
02:25:34,272 main DEBUG Spawning mob ID2808: 14.0hp, 1.0spd
02:25:34,272 main DEBUG Spawning mob ID2809: 35.0hp, 0.9spd
02:25:34,272 main DEBUG Spawning mob ID2810: 180.0hp, 0.6spd
02:25:34,273 main DEBUG Spawning mob ID2811: 80.0hp, 1.8spd
02:25:34,273 main DEBUG Spawning mob ID2812: 300.0hp, 0.9spd
02:25:34,273 main DEBUG Spawning mob ID2813: 300.0hp, 1.25spd
02:25:34,273 main DEBUG Spawning mob ID2814: 400.0hp, 1.0spd
02:25:34,274 main DEBUG Spawning mob ID2815: 120.0hp, 0.9spd
02:25:34,274 main DEBUG Spawning mob ID2816: 900.0hp, 0.5spd
02:25:34,274 main DEBUG Spawning mob ID2817: 800.0hp, 0.8spd
02:25:34,275 main DEBUG Spawning mob ID2818: 900.0hp, 1.0spd
02:25:34,276 main DEBUG Spawning mob ID2819: 2000.0hp, 0.5spd
02:25:34,277 main DEBUG Playing sound 'bang1'
02:25:34,493 main DEBUG Playing sound 'bang1'
02:25:34,528 main DEBUG Spawning mob ID2820: 14.0hp, 1.0spd
02:25:34,529 main DEBUG Spawning mob ID2821: 35.0hp, 0.9spd
02:25:34,530 main DEBUG Spawning mob ID2822: 180.0hp, 0.6spd
02:25:34,531 main DEBUG Spawning mob ID2823: 80.0hp, 1.8spd
02:25:34,531 main DEBUG Spawning mob ID2824: 300.0hp, 0.9spd
02:25:34,531 main DEBUG Spawning mob ID2825: 300.0hp, 1.25spd
02:25:34,531 main DEBUG Spawning mob ID2826: 400.0hp, 1.0spd
02:25:34,532 main DEBUG Spawning mob ID2827: 120.0hp, 0.9spd
02:25:34,532 main DEBUG Spawning mob ID2828: 900.0hp, 0.5spd
02:25:34,532 main DEBUG Spawning mob ID2829: 800.0hp, 0.8spd
02:25:34,533 main DEBUG Spawning mob ID2830: 900.0hp, 1.0spd
02:25:34,533 main DEBUG Spawning mob ID2831: 2000.0hp, 0.5spd
02:25:34,542 main DEBUG Reached pos (7, 11), new target is (8, 10)
02:25:34,642 main DEBUG Playing sound 'bang1'
02:25:34,643 main DEBUG Playing sound 'bang1'
02:25:34,778 main DEBUG Spawning mob ID2832: 14.0hp, 1.0spd
02:25:34,778 main DEBUG Spawning mob ID2833: 35.0hp, 0.9spd
02:25:34,779 main DEBUG Spawning mob ID2834: 180.0hp, 0.6spd
02:25:34,780 main DEBUG Spawning mob ID2835: 80.0hp, 1.8spd
02:25:34,780 main DEBUG Spawning mob ID2836: 300.0hp, 0.9spd
02:25:34,780 main DEBUG Spawning mob ID2837: 300.0hp, 1.25spd
02:25:34,781 main DEBUG Spawning mob ID2838: 400.0hp, 1.0spd
02:25:34,781 main DEBUG Spawning mob ID2839: 120.0hp, 0.9spd
02:25:34,781 main DEBUG Spawning mob ID2840: 900.0hp, 0.5spd
02:25:34,782 main DEBUG Spawning mob ID2841: 800.0hp, 0.8spd
02:25:34,782 main DEBUG Spawning mob ID2842: 900.0hp, 1.0spd
02:25:34,783 main DEBUG Spawning mob ID2843: 2000.0hp, 0.5spd
02:25:34,792 main DEBUG Reached pos (7, 11), new target is (8, 10)
02:25:34,826 main DEBUG Reached pos (1, 17), new target is (1, 17)
02:25:34,860 main DEBUG Reached pos (1, 17), new target is (0, 17)
02:25:34,892 main DEBUG Reached pos (0, 21), new target is (0, 21)
02:25:34,892 main DEBUG Reached pos (0, 21), new target is (0, 21)
02:25:34,925 main DEBUG Reached pos (0, 21), new target is (1, 21)
02:25:34,925 main DEBUG Reached pos (0, 21), new target is (1, 21)
02:25:34,926 main DEBUG Reached pos (1, 17), new target is (1, 17)
02:25:34,958 main DEBUG Playing sound 'bang1'
